id,species,source,url,common_name,abundance,status,family,notes
pandion_haliaetus_00277,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2015_02_19_1218_cut.jpg?itok=K2N-mwzR,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00278,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/897_Western_Osprey_Pandion_haliaetus_Ecuasal_saltpans_Santa_Elena_Ecuador_20140102_1_1600_copy.jpg?itok=dKkqF350,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00279,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/9P9A8038.JPG?itok=BrXKKiki,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00280,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Screen_shot_2015-01-13_at_6.33.45_PM.png?itok=56PnHouM,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00281,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Eastern_Osprey.JPG?itok=Wh-O-kwG,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00282,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_009.jpg?itok=Hiv2LI_8,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00283,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_008.jpg?itok=cs7yMkHS,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00284,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_007.jpg?itok=zMv9D9c9,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00285,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_006.jpg?itok=5KjkiLPm,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00286,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_005.jpg?itok=JGbUGGE6,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00287,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_004.jpg?itok=U0olhgeU,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00288,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_003.jpg?itok=jZQ7nULr,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00289,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_002.jpg?itok=8UOyEC1u,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00290,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion-haliaetus_001.jpg?itok=jEYWNMRh,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00291,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/pescadora_0.jpg?itok=LWt9PElA,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00292,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_8604.jpg?itok=3x9uu_tm,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00293,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Balik_kartali_2.JPG?itok=1-sE3AAo,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00294,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_5254.jpg?itok=fPOY91hj,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00295,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC01105.JPG?itok=Q_Otq1Gd,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00296,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_2059a.jpg?itok=IKbYzGT-,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00297,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ospreyfishtongmerrisfl1031142A61T2267.jpg?itok=YxFSjZxs,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00298,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ospreyfishbitemerrisfl1031143A61T2157.jpg?itok=kHSJPBhN,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00299,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/STVI_GRDI_134.jpg?itok=TN9CTL2M,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00300,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_2762a.JPG?itok=ErHcOMhI,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00301,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Aguila_pescadora_Pandion_haliaetus_joven_-_Port_dels_Alfacs_Delta_del_Ebro_Tarragona_16-03-13.JPG?itok=ZaRSjUlj,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00302,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus3-Coronado-SanDiegoCA-25-9-14-ASilveira.jpg?itok=-zHlqcHc,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00303,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus2-Coronado-SanDiegoCA-25-9-14-ASilveira.jpg?itok=HVU-5mKm,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00304,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/CIRC18711.jpg?itok=PQRABafQ,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00305,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/osprey140823_A2875.jpg?itok=Hc5IEG7P,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00306,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_pandion.jpg?itok=4tCBis0z,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00307,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Aguila_pescadora_Pandion_haliaetus_joven_-_El_Fondo_San_Felip_Neri_Alicante_17-03-12.JPG?itok=XUMhTIoF,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00308,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_5.jpg?itok=-WZS_Tx2,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00309,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_6.jpg?itok=i9LIC8-_,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00310,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus3.jpg?itok=FA2kB-Pr,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00311,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_5.jpg?itok=sfWl16gs,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00312,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus2_1.jpg?itok=64557ZmT,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00313,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus2_0.jpg?itok=eOGBOAhA,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00314,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_4.jpg?itok=ekkZvc4T,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00315,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus2.jpg?itok=Z5MSqqbf,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00316,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_3.jpg?itok=Xs5d0S0j,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00317,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_2.jpg?itok=skLPJGGH,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00318,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus_2.JPG?itok=SYx55D-T,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00319,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Near_Nest_5571.jpg?itok=924Io0LJ,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00320,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_1.jpg?itok=lcopU-KZ,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00321,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus_0.jpg?itok=taaoXgY4,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00322,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus5.jpg?itok=pRUhXB3y,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00323,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus4.jpg?itok=MPnX6T_L,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00324,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey-Pandion_haliaetus2.jpg?itok=CNdG4rJ4,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00325,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandios_haliaeatus.jpg?itok=zWXpYNVS,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00326,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_Pandion_haliaetus.jpg?itok=gKMriAiv,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00327,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Adult_with_typical_prey_-_fish_individual_-_photo_by_Altay_Zhatkanbayev.jpg?itok=92jYo-Lp,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00328,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_4.jpg?itok=XyPPQdg3,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00329,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1DLR4717.jpg?itok=3yBceiUs,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00330,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_at_Onslow_harbour_24.JPG?itok=AwxytcIE,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00331,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_2139_Osprey_8_10_dpp_psp_64.jpg?itok=JD9LA0sE,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00332,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_2638_o_040614.JPG?itok=VQ-H8LCP,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00333,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/pandion_haliaetus__carolinensis_086.jpg?itok=Pp2tofh3,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00334,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/A20P7250.jpg?itok=u8OT3FNH,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00335,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus-1.jpg?itok=vRKMudmc,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00336,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/6_1.JPG?itok=oe4fShwe,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00337,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_3_0.jpg?itok=b_SBLaja,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00338,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC06106.JPG?itok=LU5r5DFo,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00339,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/130305-0920-12.jpg?itok=MJZK-c7q,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00340,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Aguila_Pescadora_P1_copy.jpg?itok=ymh8tdsn,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00341,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/_MG_5412_Osprey.jpg?itok=iY5pncfq,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00342,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/_MG_5512_Osprey.jpg?itok=Y24B9L0y,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00343,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/panhal41665.jpg?itok=cNeqR2I0,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00344,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/188_Aguila_Pescadora_Pandion_haliaetus_-_NIK_6816.jpg?itok=siTgFaMz,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00345,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/810_Pandion_haliaetus_haliaetus__Maoz_Haim_Fishpools_Israel_26.09.2013_Pascal_Eckhoff__9478z.jpg?itok=kVsEsWZN,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00346,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/lok_me_crop.jpg?itok=H31fjqyn,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00347,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/pescadora.jpg?itok=ot8I-QHW,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00348,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus_subsp._haliaetus__Chambal_Safari_Boating_Platform_India_27_February_2011.jpg?itok=lDudJXjz,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00349,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_3.jpg?itok=ygoNqxlh,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00350,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_1_0.jpg?itok=pngltXlO,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00351,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1502380_628319873881180_1489910074_o.jpg?itok=KKC_HPik,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00352,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/13-05-26_0023_OSP.jpg?itok=QUqcUh0T,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00353,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_0744.JPG?itok=efhexbqN,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00354,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/A40207-B00070S800.jpg?itok=WD3lN6Z8,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00355,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_2.jpg?itok=MGAZXiUA,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00356,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus1-ArashiAruba-12-11-13-ASilveira.jpg?itok=G72LKcaZ,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00357,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC01691.JPG?itok=MShCaE5z,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00358,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/balbuzard.pecheur.dico.6.jpg?itok=JlTBca-P,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00359,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_4271_900x600_filtered_z_podpisem.jpg?itok=KZZkCKFt,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00360,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/aguila_pescadora.jpg?itok=RE58FCSt,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00361,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/OSPREY_HAWK_EASTWOOD_MONDAY_MORN_WOW.jpgRE.jpg?itok=P0AnH0Fd,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00362,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/OSPREY_HAWK_EASTWOOD_MONDAY_MORN_WOW.jpg88.jpgRE.jpg?itok=Tmme6aZN,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00363,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2013_10_14_Plaiaundi_Aguila_pescadora_2.jpg?itok=kmBDGxgE,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00364,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/OspreyOnNestPair.jpg?itok=kRr9ijzK,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00365,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Screen_shot_2013-09-18_at_7.18.57_PM.png?itok=EJdbg8aD,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00366,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus_JB.JPG?itok=EjAZIQIS,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00367,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaeetus.jpg?itok=jWhY3mwO,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00368,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_16.JPG?itok=2FK3DUDU,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00369,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_12.JPG?itok=QogQHyY3,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00370,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_0174.jpg?itok=2dZLMKGv,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00371,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_2111_0.JPG?itok=ubzkeA8g,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00372,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_6890.jpg?itok=sKxEYldh,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00373,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/osprey_4.jpg?itok=UskuTXiT,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00374,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_3.JPG?itok=GEGCEroN,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00375,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_4955.JPG?itok=FpOBhg4_,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00376,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/16a.jpg?itok=ya2GVxHg,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00377,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_0110.jpg?itok=_5CDRSd-,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00378,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_8689.JPG?itok=v9YQdDKi,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00379,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1020_1.JPG?itok=7hAowkuX,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00380,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_1039.JPG?itok=JnV4XNnV,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00381,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Pandion_haliaetus1-MiamiBeachUS-16-3-13-ASilveira.jpg?itok=klSzUEMy,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00382,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC08627.JPG?itok=hFw4Vlgb,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00383,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey-Heglig.JPG?itok=GDbKCLDV,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00384,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/Osprey_on_nest_close_up_-_Puerto_San_Carlos_.JPG?itok=l9J3wAaP,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00385,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/IMG_2593IBC.jpg?itok=uz2MRMv2,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00386,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/D7K_5923.JPG?itok=rW02vlgO,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00387,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/osprey_1_0.jpg?itok=8LBN3MfE,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00388,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/osprey_ft_01._desoto.JPG?itok=s4G-lzgO,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00389,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/aguila_essouiria_147.JPG?itok=EBATpc6W,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00390,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/DSC_4346_0.JPG?itok=mybnpMM0,Western Osprey,C,NBV,Pandionidae,-
pandion_haliaetus_00391,pandion haliaetus,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/26_5.jpg?itok=Bi56nh3x,Western Osprey,C,NBV,Pandionidae,-
